Id,Date,SleepLevel_1,SleepLevel_2,SleepLevel_3
1844505072,2016-04-30,0.6955684007707129,0.19845857418111754,0.10597302504816955
1844505072,2016-05-01,0.7632600258732212,0.1371280724450194,0.09961190168175937
1927972279,2016-04-11,1.0,0.0,0.0
1927972279,2016-04-12,0.9615975422427036,0.03686635944700461,0.0015360983102918587
1927972279,2016-04-13,0.943127962085308,0.04028436018957346,0.016587677725118485
1927972279,2016-04-14,0.9215686274509803,0.0784313725490196,0.0
1927972279,2016-04-15,0.9553571428571429,0.044642857142857144,0.0
1927972279,2016-04-25,0.92,0.08,0.0
1927972279,2016-04-26,0.9526315789473684,0.04736842105263158,0.0
1927972279,2016-04-28,0.9325842696629213,0.06741573033707865,0.0
2026352035,2016-04-11,0.84375,0.15104166666666666,0.005208333333333333
2026352035,2016-04-12,0.9298892988929889,0.06088560885608856,0.00922509225092251
2026352035,2016-04-13,0.948051948051948,0.04452690166975881,0.0074211502782931356
2026352035,2016-04-14,0.9491525423728814,0.0423728813559322,0.00847457627118644
2026352035,2016-04-15,0.9150442477876106,0.07256637168141593,0.012389380530973451
2026352035,2016-04-16,0.8896797153024911,0.10142348754448399,0.008896797153024912
2026352035,2016-04-17,0.944954128440367,0.05504587155963303,0.0
2026352035,2016-04-18,0.8622448979591837,0.11734693877551021,0.02040816326530612
2026352035,2016-04-19,0.9124513618677043,0.07976653696498054,0.007782101167315175
2026352035,2016-04-20,0.9040816326530612,0.09591836734693877,0.0
2026352035,2016-04-21,0.9479553903345725,0.05204460966542751,0.0
2026352035,2016-04-22,0.9434628975265018,0.045936395759717315,0.01060070671378092
2026352035,2016-04-23,0.9327272727272727,0.06,0.007272727272727273
2026352035,2016-04-24,0.9597902097902098,0.03146853146853147,0.008741258741258742
2026352035,2016-04-25,0.9805013927576601,0.019498607242339833,0.0
2026352035,2016-04-26,0.8432835820895522,0.15671641791044777,0.0
2026352035,2016-04-27,0.9366197183098591,0.05457746478873239,0.008802816901408451
2026352035,2016-04-28,0.9565217391304348,0.035196687370600416,0.008281573498964804
2026352035,2016-04-29,0.9345637583892618,0.05704697986577181,0.008389261744966443
2026352035,2016-04-30,0.965742251223491,0.02773246329526917,0.0065252854812398045
2026352035,2016-05-01,0.9437148217636022,0.04878048780487805,0.0075046904315197
2026352035,2016-05-02,0.983739837398374,0.016260162601626018,0.0
2026352035,2016-05-03,0.9225806451612903,0.07096774193548387,0.0064516129032258064
2026352035,2016-05-04,0.9592198581560284,0.040780141843971635,0.0
2026352035,2016-05-05,0.9547325102880658,0.043209876543209874,0.00205761316872428
2026352035,2016-05-06,0.978021978021978,0.020146520146520148,0.0018315018315018315
2026352035,2016-05-07,0.9559633027522936,0.03853211009174312,0.005504587155963303
2026352035,2016-05-08,0.9545454545454546,0.04195804195804196,0.0034965034965034965
2026352035,2016-05-09,0.9637096774193549,0.028225806451612902,0.008064516129032258
2026352035,2016-05-10,0.9239904988123515,0.07125890736342043,0.004750593824228029
2026352035,2016-05-11,0.9463955637707948,0.04621072088724584,0.0073937153419593345
2026352035,2016-05-12,0.9727272727272728,0.02727272727272727,0.0
2320127002,2016-04-23,0.8840579710144928,0.057971014492753624,0.057971014492753624
2347167796,2016-04-12,0.9304347826086956,0.05217391304347826,0.017391304347826087
2347167796,2016-04-13,0.8513513513513513,0.14478764478764478,0.003861003861003861
2347167796,2016-04-14,0.9375,0.05625,0.00625
2347167796,2016-04-15,0.8905109489051095,0.10218978102189781,0.0072992700729927005
2347167796,2016-04-16,0.9393939393939394,0.06060606060606061,0.0
2347167796,2016-04-17,0.9288888888888889,0.0637037037037037,0.007407407407407408
2347167796,2016-04-18,0.8695652173913043,0.11909262759924386,0.011342155009451797
2347167796,2016-04-19,0.9230769230769231,0.06947890818858561,0.007444168734491315
2347167796,2016-04-20,0.9245283018867925,0.07547169811320754,0.0
2347167796,2016-04-21,0.9478672985781991,0.04265402843601896,0.009478672985781991
2347167796,2016-04-22,0.8800959232613909,0.11270983213429256,0.007194244604316547
2347167796,2016-04-23,0.9644549763033176,0.035545023696682464,0.0
2347167796,2016-04-24,0.9717741935483871,0.028225806451612902,0.0
2347167796,2016-04-25,0.8946280991735537,0.09917355371900827,0.006198347107438017
2347167796,2016-04-26,0.8979166666666667,0.09583333333333334,0.00625
2347167796,2016-04-27,0.8870636550308009,0.10061601642710473,0.012320328542094456
2347167796,2016-04-28,0.9261744966442953,0.07158836689038031,0.0022371364653243847
2347167796,2016-04-29,0.8567961165048543,0.1383495145631068,0.0048543689320388345
3977333714,2016-04-12,0.5842217484008528,0.3880597014925373,0.02771855010660981
3977333714,2016-04-13,0.6469298245614035,0.3399122807017544,0.013157894736842105
3977333714,2016-04-14,0.7329974811083123,0.25440806045340053,0.012594458438287154
3977333714,2016-04-15,0.762589928057554,0.23381294964028776,0.0035971223021582736
3977333714,2016-04-16,0.5549019607843138,0.44509803921568625,0.0
3977333714,2016-04-17,0.6731448763250883,0.3197879858657244,0.007067137809187279
3977333714,2016-04-18,0.789272030651341,0.2049808429118774,0.005747126436781609
3977333714,2016-04-19,0.5544303797468354,0.43544303797468353,0.010126582278481013
3977333714,2016-04-20,0.459214501510574,0.5196374622356495,0.021148036253776436
3977333714,2016-04-21,0.6831275720164609,0.30864197530864196,0.00823045267489712
3977333714,2016-04-22,0.7457983193277311,0.25210084033613445,0.0021008403361344537
3977333714,2016-04-23,0.6317204301075269,0.3655913978494624,0.002688172043010753
3977333714,2016-04-24,0.5893536121673004,0.4068441064638783,0.0038022813688212928
3977333714,2016-04-25,0.5610278372591007,0.430406852248394,0.008565310492505354
3977333714,2016-04-26,0.6738544474393531,0.32075471698113206,0.005390835579514825
3977333714,2016-04-27,0.6462962962962963,0.34444444444444444,0.009259259259259259
3977333714,2016-04-28,0.6170212765957447,0.3664302600472813,0.016548463356973995
3977333714,2016-04-29,0.696652719665272,0.303347280334728,0.0
3977333714,2016-04-30,0.6120689655172413,0.3793103448275862,0.008620689655172414
3977333714,2016-05-01,0.6176470588235294,0.3713235294117647,0.011029411764705883
3977333714,2016-05-02,0.5989583333333334,0.3802083333333333,0.020833333333333332
3977333714,2016-05-03,0.584,0.4,0.016
3977333714,2016-05-04,0.6339285714285714,0.35714285714285715,0.008928571428571428
3977333714,2016-05-05,0.6625,0.3333333333333333,0.004166666666666667
3977333714,2016-05-06,0.630859375,0.357421875,0.01171875
3977333714,2016-05-07,0.5349887133182845,0.46275395033860045,0.002257336343115124
3977333714,2016-05-08,0.5679824561403509,0.43201754385964913,0.0
3977333714,2016-05-10,0.6902654867256637,0.29867256637168144,0.011061946902654867
4020332650,2016-04-11,0.8895705521472392,0.0736196319018405,0.03680981595092025
4020332650,2016-04-12,0.9417989417989417,0.05555555555555555,0.0026455026455026454
4020332650,2016-04-16,1.0,0.0,0.0
4020332650,2016-05-02,0.875,0.020833333333333332,0.10416666666666667
4020332650,2016-05-03,0.9841772151898734,0.012658227848101266,0.0031645569620253164
4020332650,2016-05-04,0.8869047619047619,0.05357142857142857,0.05952380952380952
4020332650,2016-05-05,0.9112903225806451,0.07258064516129033,0.016129032258064516
4020332650,2016-05-06,0.9436274509803921,0.041666666666666664,0.014705882352941176
4020332650,2016-05-08,0.9054726368159204,0.04975124378109453,0.04477611940298507
4020332650,2016-05-09,0.8529411764705882,0.029411764705882353,0.11764705882352941
4020332650,2016-05-10,0.8978260869565218,0.07173913043478261,0.030434782608695653
4319703577,2016-04-13,0.9080459770114943,0.08045977011494253,0.011494252873563218
4319703577,2016-04-14,0.9681274900398407,0.029880478087649404,0.00199203187250996
4319703577,2016-04-15,0.9477124183006536,0.05010893246187364,0.002178649237472767
4319703577,2016-04-16,0.9693486590038314,0.028735632183908046,0.0019157088122605363
4319703577,2016-04-17,0.7567567567567568,0.13513513513513514,0.10810810810810811
4319703577,2016-04-18,0.9361313868613139,0.051094890510948905,0.012773722627737226
4319703577,2016-04-19,0.939047619047619,0.0380952380952381,0.022857142857142857
4319703577,2016-04-20,0.9820224719101124,0.017977528089887642,0.0
4319703577,2016-04-21,0.9148936170212766,0.06382978723404255,0.02127659574468085
4319703577,2016-04-22,0.9644859813084112,0.03364485981308411,0.001869158878504673
4319703577,2016-04-23,0.9667170953101362,0.028744326777609682,0.0045385779122541605
4319703577,2016-04-24,0.9364791288566243,0.0544464609800363,0.009074410163339383
4319703577,2016-04-25,0.9598393574297188,0.03614457831325301,0.004016064257028112
4319703577,2016-04-26,0.9831223628691983,0.016877637130801686,0.0
4319703577,2016-04-27,0.9385749385749386,0.05896805896805897,0.002457002457002457
4319703577,2016-04-28,0.9507874015748031,0.03543307086614173,0.013779527559055118
4319703577,2016-04-29,0.950199203187251,0.035856573705179286,0.013944223107569721
4319703577,2016-04-30,0.9445544554455445,0.047524752475247525,0.007920792079207921
4319703577,2016-05-01,0.9795158286778398,0.0186219739292365,0.00186219739292365
4319703577,2016-05-02,0.934,0.062,0.004
4319703577,2016-05-03,0.9333333333333333,0.06444444444444444,0.0022222222222222222
4319703577,2016-05-05,0.8617021276595744,0.09574468085106383,0.0425531914893617
4319703577,2016-05-06,0.9232613908872902,0.06474820143884892,0.011990407673860911
4319703577,2016-05-07,0.9466911764705882,0.04963235294117647,0.003676470588235294
4319703577,2016-05-08,0.9546120058565154,0.043923865300146414,0.0014641288433382138
4319703577,2016-05-09,0.9409660107334525,0.0518783542039356,0.007155635062611807
4319703577,2016-05-10,0.9482439926062847,0.051756007393715345,0.0
4319703577,2016-05-11,0.9550561797752809,0.0449438202247191,0.0
4319703577,2016-05-12,0.9274193548387096,0.06854838709677419,0.004032258064516129
4388161847,2016-04-14,0.9004329004329005,0.06060606060606061,0.03896103896103896
4388161847,2016-04-15,0.9802631578947368,0.013157894736842105,0.006578947368421052
4388161847,2016-04-16,0.9591474245115453,0.035523978685612786,0.0053285968028419185
4388161847,2016-04-17,0.9632495164410058,0.03481624758220503,0.0019342359767891683
4388161847,2016-04-18,0.9261744966442953,0.04697986577181208,0.026845637583892617
4388161847,2016-04-19,0.9600886917960089,0.031042128603104215,0.008869179600886918
4388161847,2016-04-20,0.945054945054945,0.054945054945054944,0.0
4388161847,2016-04-21,0.9797297297297297,0.02027027027027027,0.0
4388161847,2016-04-22,0.9479768786127167,0.03468208092485549,0.017341040462427744
4388161847,2016-04-23,0.9588377723970944,0.0387409200968523,0.002421307506053269
4388161847,2016-04-24,0.9277310924369748,0.06050420168067227,0.011764705882352941
4388161847,2016-04-25,0.7674418604651163,0.23255813953488372,0.0
4388161847,2016-04-26,0.9169960474308301,0.08300395256916997,0.0
4388161847,2016-04-27,0.9296703296703297,0.05714285714285714,0.013186813186813187
4388161847,2016-04-28,0.96,0.04,0.0
4388161847,2016-04-30,0.9285714285714286,0.07142857142857142,0.0
4388161847,2016-05-01,0.9376053962900506,0.04047217537942664,0.021922428330522766
4388161847,2016-05-02,0.9924242424242424,0.007575757575757576,0.0
4388161847,2016-05-03,0.9736842105263158,0.02631578947368421,0.0
4388161847,2016-05-04,0.9321357285429142,0.05389221556886228,0.013972055888223553
4388161847,2016-05-05,0.9625850340136054,0.030612244897959183,0.006802721088435374
4388161847,2016-05-07,0.9516129032258065,0.04838709677419355,0.0
4388161847,2016-05-08,0.977818853974122,0.018484288354898338,0.0036968576709796672
4388161847,2016-05-09,0.927007299270073,0.058394160583941604,0.014598540145985401
4388161847,2016-05-10,0.9578313253012049,0.03614457831325301,0.006024096385542169
4388161847,2016-05-11,0.9765886287625418,0.023411371237458192,0.0
4445114986,2016-04-12,0.9387308533916849,0.04814004376367615,0.01312910284463895
4445114986,2016-04-13,0.9113300492610837,0.07142857142857142,0.017241379310344827
4445114986,2016-04-14,0.8963414634146342,0.0975609756097561,0.006097560975609756
4445114986,2016-04-15,0.8891820580474934,0.08179419525065963,0.029023746701846966
4445114986,2016-04-16,0.9258517034068137,0.05811623246492986,0.01603206412825651
4445114986,2016-04-17,0.9158878504672897,0.056074766355140186,0.028037383177570093
4445114986,2016-04-19,0.9150943396226415,0.06839622641509434,0.01650943396226415
4445114986,2016-04-20,0.9502164502164502,0.04329004329004329,0.006493506493506494
4445114986,2016-04-21,0.929637526652452,0.05970149253731343,0.010660980810234541
4445114986,2016-04-22,0.9304556354916067,0.050359712230215826,0.019184652278177457
4445114986,2016-04-25,0.9536231884057971,0.02608695652173913,0.020289855072463767
4445114986,2016-04-26,0.9028132992327366,0.08184143222506395,0.015345268542199489
4445114986,2016-04-27,0.8877005347593583,0.09893048128342247,0.013368983957219251
4445114986,2016-04-28,0.9479638009049773,0.038461538461538464,0.013574660633484163
4445114986,2016-04-29,0.9814814814814815,0.018518518518518517,0.0
4445114986,2016-04-30,0.9121813031161473,0.0708215297450425,0.0169971671388102
4445114986,2016-05-01,0.9564270152505446,0.032679738562091505,0.010893246187363835
4445114986,2016-05-02,0.9280442804428044,0.06273062730627306,0.00922509225092251
4445114986,2016-05-03,0.9266666666666666,0.06888888888888889,0.0044444444444444444
4445114986,2016-05-04,0.928374655647383,0.049586776859504134,0.02203856749311295
4445114986,2016-05-05,0.9005847953216374,0.08187134502923976,0.017543859649122806
4445114986,2016-05-06,0.9303482587064676,0.05721393034825871,0.012437810945273632
4445114986,2016-05-07,0.9197247706422018,0.05504587155963303,0.02522935779816514
4445114986,2016-05-08,0.9232736572890026,0.06649616368286446,0.010230179028132993
4445114986,2016-05-09,0.8574108818011257,0.1125703564727955,0.0300187617260788
4445114986,2016-05-10,0.9507042253521126,0.03286384976525822,0.01643192488262911
4445114986,2016-05-11,0.9452830188679245,0.04716981132075472,0.007547169811320755
4445114986,2016-05-12,0.9640718562874252,0.02594810379241517,0.00998003992015968
4558609924,2016-04-21,0.9197080291970803,0.043795620437956206,0.0364963503649635
4558609924,2016-04-25,0.8607594936708861,0.12658227848101267,0.012658227848101266
4558609924,2016-04-26,0.8333333333333334,0.11904761904761904,0.047619047619047616
4558609924,2016-04-28,0.9078947368421053,0.07894736842105263,0.013157894736842105
4558609924,2016-04-29,0.9902912621359223,0.009708737864077669,0.0
4558609924,2016-05-01,0.8914728682170543,0.07751937984496124,0.031007751937984496
4558609924,2016-05-07,0.8846153846153846,0.11538461538461539,0.0
4558609924,2016-05-08,0.9390243902439024,0.06097560975609756,0.0
4702921684,2016-04-11,0.9607843137254902,0.0392156862745098,0.0
4702921684,2016-04-12,0.9650655021834061,0.034934497816593885,0.0
4702921684,2016-04-13,0.928395061728395,0.06419753086419754,0.007407407407407408
4702921684,2016-04-14,0.9217171717171717,0.07828282828282829,0.0
4702921684,2016-04-15,0.9956709956709957,0.004329004329004329,0.0
4702921684,2016-04-16,0.9540229885057471,0.0421455938697318,0.0038314176245210726
4702921684,2016-04-17,0.9502407704654896,0.0449438202247191,0.004815409309791332
4702921684,2016-04-18,0.9381107491856677,0.06188925081433225,0.0
4702921684,2016-04-19,0.9588477366255144,0.0411522633744856,0.0
4702921684,2016-04-20,0.9651972157772621,0.03480278422273782,0.0
4702921684,2016-04-21,0.9771428571428571,0.022857142857142857,0.0
4702921684,2016-04-22,1.0,0.0,0.0
4702921684,2016-04-23,0.9794661190965093,0.02053388090349076,0.0
4702921684,2016-04-24,0.9467455621301775,0.05325443786982249,0.0
4702921684,2016-04-25,0.9713603818615751,0.026252983293556086,0.002386634844868735
4702921684,2016-04-26,0.9688888888888889,0.028888888888888888,0.0022222222222222222
4702921684,2016-04-27,0.9867256637168141,0.01327433628318584,0.0
4702921684,2016-04-28,0.9530201342281879,0.0447427293064877,0.0022371364653243847
4702921684,2016-04-29,0.9733333333333334,0.02666666666666667,0.0
4702921684,2016-04-30,0.9462102689486552,0.05378973105134474,0.0
4702921684,2016-05-02,0.9565217391304348,0.028985507246376812,0.014492753623188406
4702921684,2016-05-03,0.8819095477386935,0.10050251256281408,0.017587939698492462
4702921684,2016-05-04,0.9466019417475728,0.04611650485436893,0.007281553398058253
4702921684,2016-05-05,0.9659863945578231,0.027210884353741496,0.006802721088435374
4702921684,2016-05-06,0.9289772727272727,0.061079545454545456,0.009943181818181818
4702921684,2016-05-07,0.9517426273458445,0.04825737265415549,0.0
4702921684,2016-05-08,0.9157894736842105,0.07368421052631578,0.010526315789473684
4702921684,2016-05-09,0.9557109557109557,0.04428904428904429,0.0
4702921684,2016-05-10,0.9612756264236902,0.029612756264236904,0.009111617312072893
4702921684,2016-05-11,0.972972972972973,0.021621621621621623,0.005405405405405406
4702921684,2016-05-12,0.9065934065934066,0.09340659340659341,0.0
5553957443,2016-04-11,0.95,0.04,0.01
5553957443,2016-04-12,0.9505494505494505,0.04395604395604396,0.005494505494505495
5553957443,2016-04-13,0.9329805996472663,0.0582010582010582,0.008818342151675485
5553957443,2016-04-14,0.8376288659793815,0.14690721649484537,0.015463917525773196
5553957443,2016-04-15,0.9349397590361446,0.06506024096385542,0.0
5553957443,2016-04-16,0.9477020602218701,0.05071315372424723,0.001584786053882726
5553957443,2016-04-17,0.8824833702882483,0.11529933481152993,0.0022172949002217295
5553957443,2016-04-18,0.9558823529411765,0.04084967320261438,0.0032679738562091504
5553957443,2016-04-19,0.863905325443787,0.11242603550295859,0.023668639053254437
5553957443,2016-04-20,0.9582132564841499,0.03602305475504323,0.005763688760806916
5553957443,2016-04-21,0.9381720430107527,0.04838709677419355,0.013440860215053764
5553957443,2016-04-22,0.9109195402298851,0.08620689655172414,0.0028735632183908046
5553957443,2016-04-23,0.8703448275862069,0.1103448275862069,0.019310344827586208
5553957443,2016-04-24,0.876657824933687,0.11273209549071618,0.010610079575596816
5553957443,2016-04-25,0.9325842696629213,0.060674157303370786,0.006741573033707865
5553957443,2016-04-26,0.8959390862944162,0.10406091370558376,0.0
5553957443,2016-04-27,0.8991228070175439,0.09649122807017543,0.0043859649122807015
5553957443,2016-04-28,0.9195876288659793,0.08041237113402062,0.0
5553957443,2016-04-29,0.8922305764411027,0.08270676691729323,0.02506265664160401
5553957443,2016-04-30,0.9152941176470588,0.07294117647058823,0.011764705882352941
5553957443,2016-05-01,0.8917861799217731,0.07431551499348109,0.03389830508474576
5553957443,2016-05-02,0.912472647702407,0.08533916849015317,0.002188183807439825
5553957443,2016-05-03,0.8650306748466258,0.12883435582822086,0.006134969325153374
5553957443,2016-05-04,0.9486725663716814,0.04424778761061947,0.007079646017699115
5553957443,2016-05-05,0.9032258064516129,0.08525345622119816,0.01152073732718894
5553957443,2016-05-06,0.9166666666666666,0.06666666666666667,0.016666666666666666
5553957443,2016-05-07,0.9411764705882353,0.05656108597285068,0.0022624434389140274
5553957443,2016-05-08,0.9425770308123249,0.05042016806722689,0.0070028011204481795
5553957443,2016-05-09,0.9002267573696145,0.07709750566893424,0.022675736961451247
5553957443,2016-05-10,0.9482288828337875,0.02997275204359673,0.021798365122615803
5553957443,2016-05-11,0.9481361426256077,0.050243111831442464,0.0016207455429497568
5553957443,2016-05-12,0.9186046511627907,0.07267441860465117,0.00872093023255814
5577150313,2016-04-11,0.9493670886075949,0.05063291139240506,0.0
5577150313,2016-04-12,0.9638297872340426,0.031914893617021274,0.00425531914893617
5577150313,2016-04-13,0.9453441295546559,0.044534412955465584,0.010121457489878543
5577150313,2016-04-14,0.9581497797356828,0.03524229074889868,0.006607929515418502
5577150313,2016-04-15,0.9441489361702128,0.047872340425531915,0.007978723404255319
5577150313,2016-04-16,0.9140350877192982,0.05087719298245614,0.03508771929824561
5577150313,2016-04-17,0.9267822736030829,0.05973025048169557,0.01348747591522158
5577150313,2016-04-18,0.977818853974122,0.022181146025878003,0.0
5577150313,2016-04-19,0.9440860215053763,0.05161290322580645,0.004301075268817204
5577150313,2016-04-20,0.9334811529933481,0.0598669623059867,0.0066518847006651885
5577150313,2016-04-21,0.9390243902439024,0.05365853658536585,0.007317073170731708
5577150313,2016-04-22,0.9476923076923077,0.024615384615384615,0.027692307692307693
5577150313,2016-04-23,0.9243542435424354,0.07195571955719557,0.0036900369003690036
5577150313,2016-04-24,0.8862876254180602,0.08528428093645485,0.028428093645484948
5577150313,2016-04-25,0.9427083333333334,0.052083333333333336,0.005208333333333333
5577150313,2016-04-26,0.9302325581395349,0.06279069767441861,0.0069767441860465115
5577150313,2016-04-27,0.9422110552763819,0.05778894472361809,0.0
5577150313,2016-04-28,0.973741794310722,0.0262582056892779,0.0
5577150313,2016-04-29,0.9454094292803971,0.04714640198511166,0.007444168734491315
5577150313,2016-04-30,0.9405940594059405,0.05198019801980198,0.007425742574257425
5577150313,2016-05-01,0.959758551307847,0.04024144869215292,0.0
5577150313,2016-05-02,0.9423076923076923,0.036057692307692304,0.021634615384615384
5577150313,2016-05-03,0.9355432780847146,0.06261510128913444,0.001841620626151013
5577150313,2016-05-04,0.9511041009463722,0.04258675078864353,0.006309148264984227
5577150313,2016-05-05,0.9487179487179487,0.01282051282051282,0.038461538461538464
5577150313,2016-05-09,0.827433628318584,0.07964601769911504,0.09292035398230089
5577150313,2016-05-10,0.9313304721030042,0.05793991416309013,0.01072961373390558
5577150313,2016-05-11,0.9075144508670521,0.08670520231213873,0.005780346820809248
6117666160,2016-04-16,0.9547738693467337,0.04271356783919598,0.002512562814070352
6117666160,2016-04-17,0.960093896713615,0.03990610328638498,0.0
6117666160,2016-04-18,0.9681818181818181,0.022727272727272728,0.00909090909090909
6117666160,2016-04-19,0.9438202247191011,0.052434456928838954,0.003745318352059925
6117666160,2016-04-20,0.9443254817987152,0.055674518201284794,0.0
6117666160,2016-04-21,0.9236499068901304,0.0670391061452514,0.00931098696461825
6117666160,2016-04-22,0.9088,0.0576,0.0336
6117666160,2016-04-23,0.9173913043478261,0.05217391304347826,0.030434782608695653
6117666160,2016-04-24,0.9618528610354223,0.035422343324250684,0.0027247956403269754
6117666160,2016-04-26,0.5,0.25,0.25
6117666160,2016-04-27,0.9663716814159292,0.033628318584070796,0.0
6117666160,2016-04-28,0.9260628465804066,0.06099815157116451,0.012939001848428836
6117666160,2016-04-29,0.9739478957915831,0.02404809619238477,0.002004008016032064
6117666160,2016-04-30,0.9473684210526315,0.03508771929824561,0.017543859649122806
6117666160,2016-05-01,0.8745173745173745,0.08108108108108109,0.0444015444015444
6117666160,2016-05-04,1.0,0.0,0.0
6117666160,2016-05-05,0.9430379746835443,0.046413502109704644,0.010548523206751054
6117666160,2016-05-06,0.943217665615142,0.050473186119873815,0.006309148264984227
6117666160,2016-05-07,0.9737762237762237,0.019230769230769232,0.006993006993006993
6117666160,2016-05-08,0.9173553719008265,0.06115702479338843,0.021487603305785124
6117666160,2016-05-09,0.9516483516483516,0.03956043956043956,0.008791208791208791
6775888955,2016-04-13,0.8801498127340824,0.07116104868913857,0.04868913857677903
6775888955,2016-04-14,0.9746543778801844,0.02534562211981567,0.0
6775888955,2016-04-15,0.9630541871921182,0.027093596059113302,0.009852216748768473
6962181067,2016-04-12,0.9462915601023018,0.04603580562659847,0.0076726342710997444
6962181067,2016-04-13,0.9192200557103064,0.06545961002785515,0.01532033426183844
6962181067,2016-04-14,0.9634146341463414,0.032520325203252036,0.0040650406504065045
6962181067,2016-04-15,0.9585492227979274,0.03626943005181347,0.0051813471502590676
6962181067,2016-04-16,0.9754098360655737,0.01366120218579235,0.01092896174863388
6962181067,2016-04-17,0.9614604462474645,0.032454361054766734,0.006085192697768763
6962181067,2016-04-18,0.9454148471615721,0.04585152838427948,0.008733624454148471
6962181067,2016-04-19,0.8960784313725491,0.09607843137254903,0.00784313725490196
6962181067,2016-04-20,0.9867256637168141,0.01327433628318584,0.0
6962181067,2016-04-21,0.9885844748858448,0.01141552511415525,0.0
6962181067,2016-04-22,0.9539748953974896,0.0397489539748954,0.006276150627615063
6962181067,2016-04-23,0.9915254237288136,0.00847457627118644,0.0
6962181067,2016-04-24,0.9884836852207294,0.009596928982725527,0.0019193857965451055
6962181067,2016-04-25,0.967032967032967,0.026373626373626374,0.006593406593406593
6962181067,2016-04-26,0.980561555075594,0.017278617710583154,0.0021598272138228943
6962181067,2016-04-27,0.9856801909307876,0.014319809069212411,0.0
6962181067,2016-04-28,0.9608247422680413,0.03505154639175258,0.004123711340206186
6962181067,2016-04-29,0.9824561403508771,0.017543859649122806,0.0
6962181067,2016-04-30,0.9952830188679245,0.0047169811320754715,0.0
6962181067,2016-05-01,0.9622266401590457,0.03180914512922465,0.005964214711729622
6962181067,2016-05-02,0.9614457831325302,0.02650602409638554,0.012048192771084338
6962181067,2016-05-03,0.9523809523809523,0.03896103896103896,0.008658008658008658
6962181067,2016-05-04,0.966824644549763,0.02843601895734597,0.004739336492890996
6962181067,2016-05-05,0.937007874015748,0.051181102362204724,0.011811023622047244
6962181067,2016-05-06,0.9811320754716981,0.018867924528301886,0.0
6962181067,2016-05-07,0.896457765667575,0.07356948228882834,0.02997275204359673
6962181067,2016-05-08,0.9434628975265018,0.045936395759717315,0.01060070671378092
6962181067,2016-05-09,0.9962825278810409,0.0037174721189591076,0.0
6962181067,2016-05-10,0.9593679458239278,0.03611738148984198,0.004514672686230248
6962181067,2016-05-11,0.9500998003992016,0.04590818363273453,0.003992015968063872
6962181067,2016-05-12,0.9667359667359667,0.029106029106029108,0.004158004158004158
7007744171,2016-04-16,0.9634146341463414,0.036585365853658534,0.0
7007744171,2016-05-01,0.9508196721311475,0.04918032786885246,0.0
7086361926,2016-04-11,0.9541284403669725,0.045871559633027525,0.0
7086361926,2016-04-12,0.9726890756302521,0.02100840336134454,0.0063025210084033615
